@relation testcase-model_predicted

@attribute latitude numeric
@attribute longitude numeric
@attribute brightness numeric
@attribute scan numeric
@attribute track numeric
@attribute confidence {20,42,49,33,53,52,35,44,17,60,15,36,62,57,63,64,58,61,59,69,70,72,73,78,79,85,18,50,31,32,0,23,43,48,41,46,39,66,55,54,19,38,65,22,51,47,67,71,45,26,68,76,24,75,74,77,80,82,84,81,83,86,88,89,91,93,96,100}
@attribute bright_t31 numeric
@attribute frp numeric

@data
19.09952,98.2011,331.3,0.43,0.38,20,302.4,5
18.86771,100.329,331.3,0.38,0.36,20,305.5,2.8
19.641,99.90574,331.4,0.53,0.67,50,295.1,5.2
17.63706,98.10328,331.4,0.38,0.59,50,299.8,2
17.63706,98.10328,331.4,0.38,0.59,50,299.8,2.1
16.54438,100.09153,331.5,0.5,0.66,50,293.5,3.7
19.55943,99.2692,331.5,0.48,0.65,50,296.2,3.2
19.55943,99.2692,331.5,0.48,0.65,50,296.2,3.3
17.23806,98.54095,331.5,0.41,0.6,50,297.8,4.7
14.8471,98.59152,331.5,0.38,0.59,50,300.9,2.1
14.8471,98.59152,331.5,0.38,0.59,50,300.9,2.5
18.63252,98.0448,331.5,0.39,0.59,20,303.9,1.7
18.63252,98.0448,331.5,0.39,0.59,20,303.9,1.8
14.75497,102.55066,331.6,0.39,0.36,50,286.8,3
15.47524,100.07816,331.6,0.73,0.76,50,294.9,8.6
16.14751,99.42942,331.6,0.45,0.63,50,297.5,2.7
14.11167,100.35979,331.6,0.4,0.37,50,298,4.2
19.1955,98.6263,331.6,0.43,0.62,50,299.6,16.3
19.1955,98.6263,331.6,0.43,0.62,50,299.6,16.4
19.1933,98.62155,331.6,0.41,0.37,20,301.2,6.4
17.91835,97.78835,331.6,0.45,0.39,20,305.5,4.1
15.41522,105.41846,331.7,0.33,0.55,50,278.7,2.4
18.90011,98.57111,331.7,0.77,0.78,50,291.6,9.5
18.90011,98.57111,331.7,0.77,0.78,50,291.6,9.6
15.47524,100.07816,331.7,0.73,0.76,50,294.9,8.9
17.12032,104.72578,331.7,0.34,0.56,50,298.2,1.9
19.05016,98.15249,331.7,0.43,0.38,20,300.3,2.1
15.71276,98.55895,331.7,0.39,0.59,50,301.4,5.4
19.07214,98.16474,331.7,0.43,0.38,20,301.6,5.7
17.66334,98.04018,331.7,0.45,0.39,20,302.8,3.9
16.038,104.088,331.7,1.1,1,74,303.4,16.2
17.91499,97.78379,331.7,0.46,0.39,20,303.7,5.7
19.31166,99.03255,331.7,0.46,0.64,20,305.2,3.6
15.41469,103.34161,331.8,0.41,0.37,50,277.7,3.3
14.01195,101.49797,331.8,0.58,0.7,50,292.4,6.6
14.01195,101.49797,331.8,0.58,0.7,50,292.4,7.4
16.37463,102.26266,331.8,0.51,0.66,50,292.8,2.1
16.37463,102.26266,331.8,0.51,0.66,50,292.8,2.2
18.86445,98.3487,331.8,0.42,0.38,20,299.8,3.3
15.9646,98.71729,331.8,0.4,0.6,50,300.4,3.7
18.47218,99.46852,331.8,0.4,0.37,20,302,2.6
15.59608,98.86031,331.8,0.41,0.6,20,302.2,7.1
15.59608,98.86031,331.8,0.41,0.6,20,302.2,7.2
18.80861,99.33627,331.9,0.48,0.65,50,294.6,5.4
18.80861,99.33627,331.9,0.48,0.65,50,294.6,5.5
17.02335,104.51129,331.9,0.35,0.57,50,296.3,2
14.13587,100.38216,331.9,0.4,0.37,20,298.1,5.9
19.09983,98.11742,331.9,0.43,0.38,50,298.7,2.7
18.66275,98.17571,331.9,0.4,0.6,50,300.2,4.1
18.66275,98.17571,331.9,0.4,0.6,50,300.2,4.2
19.18211,98.10633,331.9,0.43,0.38,50,303,4.2
19.05112,100.12959,332,0.39,0.36,50,299.7,3.8
18.8953,98.15513,332,0.43,0.38,20,302.5,6.9
15.497,102.341,332,1.3,1.1,76,302.8,17.7
18.09732,98.11497,332,0.44,0.38,50,303.5,3
19.01427,100.42194,332.1,0.59,0.7,50,277.1,4.4
19.01427,100.42194,332.1,0.59,0.7,50,277.1,4.5
18.10104,99.8242,332.1,0.5,0.66,50,293.9,4.7
18.10104,99.8242,332.1,0.5,0.66,50,293.9,5
19.11368,98.13209,332.1,0.4,0.6,50,299.5,4.4
19.00268,98.10207,332.1,0.43,0.38,20,300.5,4.1
17.13009,98.50425,332.1,0.43,0.38,50,302.1,3
15.67381,98.80769,332.1,0.4,0.6,50,302.4,2.3
15.67381,98.80769,332.1,0.4,0.6,50,302.4,2.4
19.54063,101.0742,332.1,0.39,0.36,20,304.1,4.6
19.45688,100.8545,332.2,0.54,0.68,50,282.7,4.6
14.87401,104.82678,332.2,0.37,0.58,50,286.9,3.4
19.22134,98.65235,332.2,0.44,0.62,50,294.1,6.4
19.22134,98.65235,332.2,0.44,0.62,50,294.1,6.5
17.51984,98.60461,332.2,0.59,0.53,50,294.1,4.1
17.51984,98.60461,332.2,0.59,0.53,50,294.1,4.2
17.00908,104.52132,332.2,0.35,0.57,50,296.4,1.5
17.00908,104.52132,332.2,0.35,0.57,50,296.4,1.6
14.946,102.191,332.2,1.3,1.1,79,299.9,22.2
18.67286,98.05685,332.2,0.39,0.6,50,301.9,2.8
18.67286,98.05685,332.2,0.39,0.6,50,301.9,2.9
18.97981,98.84095,332.2,0.41,0.37,20,303.1,2.4
18.39075,99.77157,332.2,0.39,0.36,20,304.7,3.6
17.4129,100.05434,332.3,0.51,0.66,50,289.5,2.9
17.37393,98.19975,332.3,0.52,0.42,50,294.1,7.7
18.15683,98.02447,332.3,0.39,0.59,50,299,0.9
18.15683,98.02447,332.3,0.39,0.59,50,299,1
17.35664,98.14262,332.3,0.38,0.59,50,299.1,4.6
18.89764,98.29781,332.3,0.42,0.38,20,300.4,6.1
18.75932,100.55199,332.3,0.38,0.36,50,300.6,2.1
19.81187,99.32728,332.3,0.49,0.65,50,302.1,4.7
19.45362,98.30104,332.3,0.42,0.38,50,304.1,3
17.40186,98.30709,332.4,0.39,0.6,50,291.2,2.7
20.11756,99.64734,332.4,0.52,0.67,50,293.3,6
19.28395,99.3386,332.4,0.56,0.43,50,293.3,4.8
17.32017,104.47575,332.4,0.35,0.57,50,296.1,3.2
18.81329,98.14491,332.4,0.43,0.38,20,300.1,3.3
14.9602,98.26478,332.4,0.36,0.58,50,301.3,3.9
14.9602,98.26478,332.4,0.36,0.58,50,301.3,4
15.406,105.301,332.4,1,1,74,302.1,15.2
17.7036,98.05179,332.4,0.38,0.59,20,302.4,1.4
17.7036,98.05179,332.4,0.38,0.59,50,302.4,1.4
19.35072,99.1602,332.4,0.47,0.64,20,303.6,2.5
19.637,99.909,332.4,1,1,74,307.2,14.5
14.94709,104.90661,332.5,0.47,0.39,50,290.6,2.8
18.89568,98.44564,332.5,0.79,0.78,50,291.5,44.4
18.89568,98.44564,332.5,0.79,0.78,50,291.5,44.5
15.50173,103.48588,332.5,0.44,0.62,50,294,6
15.50173,103.48588,332.5,0.44,0.62,50,294,6.1
19.10082,98.31551,332.5,0.42,0.38,50,299.8,2.5
19.10015,98.31149,332.5,0.42,0.38,50,300.5,3.7
17.6605,98.04488,332.5,0.45,0.39,20,302.7,3.9
17.47475,98.32259,332.6,0.44,0.38,50,299.9,2.9
19.01779,98.23634,332.6,0.43,0.38,20,303.2,2.7
14.8323,100.1895,332.6,0.4,0.37,20,304.8,2.2
17.44255,98.39666,332.6,0.43,0.38,20,306.5,4.2
14.72721,100.74129,332.7,0.69,0.74,50,290.8,6
15.97501,104.68947,332.7,0.36,0.57,50,292.4,1.6
15.88921,100.28622,332.7,0.51,0.66,50,295.2,3
18.85886,98.35781,332.7,0.42,0.38,50,302.1,2.4
17.91829,97.76646,332.7,0.46,0.39,50,302.3,3.7
19.01435,98.23696,332.7,0.43,0.38,20,303.6,2.7
19.70835,98.69637,332.7,0.41,0.37,20,304.6,3.4
17.34614,98.14158,332.8,0.45,0.39,20,304.9,3.1
15.14758,98.68758,332.9,0.39,0.59,50,295.4,2.9
15.14758,98.68758,332.9,0.39,0.59,50,295.4,3
18.09702,98.09,332.9,0.39,0.59,50,297.8,2.6
19.28244,98.09766,332.9,0.43,0.38,50,301.1,6.7
18.67199,98.0499,332.9,0.39,0.6,20,305.2,5.6
15.94898,98.95712,333,0.4,0.44,50,293.5,2.6
19.10089,98.62131,333,0.43,0.62,50,296.6,3.4
18.09702,98.09,333,0.39,0.59,50,297.8,2.6
19.01134,98.45369,333,0.42,0.38,50,300.4,1.9
18.68287,98.4847,333,0.42,0.38,50,302.1,3.8
15.26671,98.46015,333,0.38,0.59,50,302.6,2.9
15.496,102.353,333,1.3,1.1,77,302.8,19.5
19.53798,98.49509,333,0.41,0.37,20,303.8,4.5
17.40913,98.32452,333,0.44,0.38,20,303.9,3.4
16.094,104.049,333,1.2,1.1,60,305.9,16.5
16.942,98.78221,333,0.42,0.61,50,307.4,6.4
16.942,98.78221,333,0.42,0.61,50,307.4,6.5
16.0855,100.24461,333.1,0.69,0.74,50,291.6,6.6
16.0855,100.24461,333.1,0.69,0.74,50,291.6,6.9
19.64679,99.89975,333.1,0.53,0.67,50,292.9,7.1
19.64679,99.89975,333.1,0.53,0.67,50,292.9,7.2
17.80602,97.96001,333.1,0.45,0.39,20,302.2,4.4
18.80309,100.86349,333.1,0.38,0.36,20,306,10.4
16.32586,100.50716,333.2,0.53,0.67,50,294.6,3.8
16.32586,100.50716,333.2,0.53,0.67,50,294.6,3.9
19.3772,100.37159,333.2,0.38,0.36,50,299.9,3
13.87957,101.28966,333.2,0.39,0.36,50,300.2,4.2
15.653,104.031,333.2,1.1,1,68,303.3,15.1
12.50113,99.76116,333.3,0.52,0.5,50,287.9,4.1
19.652,98.36167,333.3,0.42,0.61,50,298.9,3.5
19.00003,98.42691,333.3,0.42,0.38,20,299.3,2.7
18.79488,100.53815,333.3,0.38,0.36,50,299.6,1.8
18.34114,97.81519,333.3,0.45,0.39,20,302.6,4.2
19.261,101.082,333.3,1,1,72,303.8,24.4
18.98308,99.53944,333.3,0.39,0.36,50,304.2,3
19.01093,98.42986,333.4,0.42,0.38,20,298.7,6
19.00534,98.43798,333.4,0.42,0.38,50,301,3
18.96316,98.46374,333.4,0.42,0.61,50,302.2,3.8
19.36421,101.17345,333.5,0.64,0.72,50,288.7,6.5
18.67264,98.05652,333.5,0.39,0.6,50,302.2,4.1
19.36421,101.17345,333.6,0.64,0.72,50,288.7,6.4
17.57413,103.83197,333.6,0.38,0.59,50,294.1,2.1
19.11022,98.19625,333.6,0.41,0.6,50,297.1,3.3
14.88014,98.25822,333.6,0.36,0.58,50,298.1,2.9
14.88014,98.25822,333.6,0.36,0.58,50,298.1,3
18.7165,98.16044,333.6,0.4,0.6,50,299.8,1.9
18.7165,98.16044,333.6,0.4,0.6,50,299.8,2
19.08603,98.12016,333.6,0.43,0.38,50,299.8,3
19.44929,98.5558,333.6,0.41,0.37,50,300.6,2.3
18.20657,97.98833,333.6,0.44,0.39,20,305.8,2.1
14.70382,104.44678,333.7,0.4,0.6,50,286.7,3
14.70382,104.44678,333.7,0.4,0.6,50,286.7,3.1
14.75599,105.08183,333.7,0.36,0.57,50,287.7,4.4
16.217,99.7447,333.7,0.47,0.64,50,290.3,2.8
16.09595,103.96362,333.7,0.4,0.6,50,294.8,2.6
19.26364,101.08304,333.7,0.39,0.36,50,300.4,33.7
15.523,103.894,333.7,1.1,1,76,302.9,15
17.17722,98.83685,333.7,0.42,0.61,50,303.9,2.3
18.89685,98.4209,333.7,0.42,0.38,50,304.1,3
18.15418,98.02337,333.7,0.44,0.39,20,305.6,7.4
17.6791,99.09702,333.7,0.41,0.37,50,306.1,2.1
16.51392,101.1712,333.7,0.38,0.36,20,307,2.2
16.217,99.7447,333.8,0.47,0.64,50,290.3,3.8
17.53148,99.56321,333.8,0.48,0.64,50,292.7,7
17.57994,98.18056,333.8,0.63,0.54,50,294.7,5.9
16.09595,103.96362,333.8,0.4,0.6,50,294.8,2.7
17.62262,98.23573,333.8,0.39,0.6,50,297.7,4.9
19.20318,98.63939,333.8,0.41,0.37,20,302.4,5
18.98317,98.84026,333.8,0.41,0.37,20,302.9,2.6
18.09311,98.1114,333.8,0.44,0.38,50,303,3
19.03495,98.31892,333.8,0.42,0.38,20,303.7,3.7
17.17722,98.83685,333.8,0.42,0.61,50,303.9,2.3
19.03082,97.898,333.8,0.44,0.38,20,307.7,3.6
17.57994,98.18056,333.9,0.63,0.54,50,294.7,6
19.28526,98.0932,333.9,0.43,0.38,20,302.2,6.7
19.50123,98.33379,333.9,0.42,0.38,50,302.7,2.9
19.19515,98.63294,333.9,0.41,0.37,50,303.7,6.9
17.79233,97.9869,333.9,0.45,0.39,20,303.8,6.2
19.17516,97.90495,333.9,0.39,0.59,50,304.2,2.3
19.17516,97.90495,333.9,0.39,0.59,50,304.2,2.4
17.28099,98.44582,333.9,0.43,0.38,50,307.7,2.7
19.645,99.902,333.9,1,1,44,309,19
16.38103,102.84206,334,0.4,0.37,50,300.7,2.8
19.01963,98.35457,334,0.42,0.38,50,301.8,3.6
19.00265,98.33736,334,0.42,0.38,50,303.4,3.3
19.06996,98.16481,334,0.43,0.38,50,304.3,3.7
19.07679,99.83283,334,0.39,0.36,20,307.2,2.9
15.722,102.941,334.1,1.2,1.1,79,300.8,23.3
16.47371,102.33948,334.1,0.39,0.36,50,303.7,3.2
17.91716,98.0707,334.2,0.39,0.59,50,294.3,4.3
17.66393,98.04225,334.2,0.38,0.59,50,300.1,2.7
17.66393,98.04225,334.2,0.38,0.59,50,300.1,2.8
20.11509,99.64668,334.2,0.39,0.36,50,300.2,4.1
16.32458,103.57551,334.2,0.42,0.38,50,301,2.6
17.25769,98.39214,334.2,0.44,0.38,50,302.6,2.3
17.90692,98.2933,334.2,0.4,0.6,50,302.7,2.3
19.28589,98.09701,334.2,0.43,0.38,20,303.1,6.7
17.901,97.72163,334.2,0.46,0.39,20,303.7,4.9
19.636,99.9,334.2,1,1,82,310.3,17.2
18.89286,98.4465,334.3,0.79,0.78,50,292.5,53.7
18.89286,98.4465,334.3,0.79,0.78,50,292.5,54
18.45004,97.6231,334.3,0.46,0.39,50,300.2,2.5
18.86166,98.35329,334.3,0.42,0.38,50,301.2,3.3
18.66751,98.11701,334.3,0.43,0.38,20,303.4,6
15.74995,100.37502,334.4,0.51,0.66,50,297.1,3
15.74995,100.37502,334.4,0.51,0.66,50,297.1,3.1
14.20228,99.94012,334.4,0.41,0.37,20,300.8,1.8
17.87165,97.78757,334.4,0.46,0.39,50,301.1,2.6
18.94316,99.73949,334.4,0.39,0.36,50,301.6,2.5
20.10195,99.32612,334.4,0.49,0.65,50,301.6,4.7
16.197,104.474,334.4,1,1,80,303.4,19.1
17.93789,98.52962,334.4,0.42,0.38,20,305.7,1.9
19.29011,99.13685,334.4,0.4,0.37,20,307.8,4.4
17.90834,97.75119,334.4,0.46,0.39,50,308.1,3.6
17.47207,103.86316,334.5,0.38,0.59,50,294.7,3.1
17.47207,103.86316,334.5,0.38,0.59,50,294.7,3.8
18.98611,98.17862,334.5,0.4,0.6,50,295.7,12.8
19.01635,98.40092,334.5,0.42,0.61,50,298.6,2.2
17.62253,98.23262,334.5,0.44,0.38,50,301.6,3.6
18.89,98.441,334.5,1.1,1,82,304.4,26.9
15.1622,98.66985,334.6,0.39,0.59,50,295.4,7
17.14798,104.53813,334.6,0.35,0.57,50,296.4,1.4
17.14798,104.53813,334.6,0.35,0.57,50,296.4,1.5
15.09981,100.06741,334.6,0.48,0.65,50,296.5,4.2
19.58611,98.42355,334.6,0.41,0.37,50,300.7,2
16.196,100.439,334.6,1,1,51,309.2,14.4
15.09981,100.06741,334.7,0.48,0.65,50,296.5,4.2
19.801,100.37,334.7,2,1.4,85,300.1,77.7
16.2895,103.64474,334.7,0.42,0.38,50,300.7,2.7
17.75961,99.40431,334.7,0.47,0.64,50,302.7,3.1
17.75961,99.40431,334.7,0.47,0.64,50,302.7,3.2
17.99987,98.09837,334.7,0.44,0.38,50,305.3,3.3
19.58051,98.19626,334.7,0.42,0.38,20,309.4,2.1
17.27299,98.46983,334.8,0.6,0.53,50,293.9,6.4
17.27299,98.46983,334.8,0.6,0.53,50,293.9,6.5
14.38172,100.29972,334.8,0.4,0.37,50,297.5,4.6
14.63139,101.07726,334.8,0.39,0.36,50,302.2,4.5
15.37227,102.29711,334.8,0.39,0.36,50,302.6,4.4
19.18142,99.8069,334.8,0.39,0.36,50,306.8,38.5
16.22077,103.39497,334.9,0.43,0.62,50,295.1,4.4
16.22077,103.39497,334.9,0.43,0.62,50,295.1,4.5
19.38445,100.55268,334.9,0.38,0.36,50,297.3,3.2
18.797,100.857,334.9,1,1,84,301,23.3
19.2221,98.64845,334.9,0.41,0.37,20,302.7,8.8
17.81611,98.57487,334.9,0.42,0.38,20,304.4,6.9
17.91254,98.24866,334.9,0.44,0.38,20,306.3,4.5
19.17145,98.35844,334.9,0.42,0.38,20,306.6,4.5
17.80364,102.63602,335,0.4,0.37,50,291.9,4.5
14.48714,100.48537,335,0.5,0.66,50,292.1,3.5
14.48714,100.48537,335,0.5,0.66,50,292.1,3.6
15.76518,104.33276,335,0.45,0.39,50,302,8.1
16.21885,101.15159,335,0.38,0.36,50,302.9,2.4
19.01475,98.45301,335,0.42,0.38,50,303.8,2.8
19.30914,99.0344,335,0.46,0.64,50,304.5,3.5
19.21881,98.54185,335,0.41,0.37,50,305.3,5.7
19.53734,98.49111,335,0.41,0.37,20,305.4,3.7
19.62043,98.24623,335,0.42,0.38,20,308.5,2.3
19.53713,98.31821,335,0.42,0.38,20,309.3,3.1
17.76702,98.11549,335.1,0.51,0.41,50,293,4.4
15.96764,100.20146,335.1,0.5,0.66,50,295,6.1
15.96764,100.20146,335.1,0.5,0.66,50,295,6.2
16.11114,103.92505,335.1,0.4,0.6,50,296.2,3.6
16.38887,103.48166,335.1,0.42,0.38,50,299.2,1.8
17.62595,103.48974,335.1,0.43,0.38,50,300.4,1.7
17.56433,103.77751,335.1,0.44,0.38,50,301.3,4.8
15.77484,102.1289,335.1,0.39,0.36,50,303.8,4.1
18.86062,98.39026,335.1,0.42,0.38,20,304.6,3.3
16.52311,102.44428,335.1,0.39,0.37,20,307,5.5
17.32736,102.75667,335.2,0.41,0.37,50,298.1,3.6
17.62941,98.0826,335.2,0.38,0.59,50,299.9,4.3
14.92247,102.8848,335.2,0.4,0.37,50,300.1,1
16.56934,102.93226,335.2,0.41,0.37,50,302.2,4.7
14.73372,103.15115,335.2,0.4,0.37,50,303.1,1.4
18.678,98.486,335.2,1.1,1,84,303.3,35.1
16.48111,103.00009,335.2,0.41,0.37,50,304.1,5.2
17.57485,98.18431,335.2,0.44,0.38,20,304.6,5.3
19.22333,98.5699,335.3,0.41,0.37,50,298.1,3.1
14.82941,103.08705,335.3,0.4,0.37,50,298.4,5.5
14.79613,103.54002,335.3,0.41,0.37,50,300.2,4.3
14.61801,103.18417,335.3,0.4,0.37,50,300.6,1.3
14.8294,98.54835,335.3,0.46,0.39,20,302.1,2.5
16.5456,102.69427,335.3,0.4,0.37,50,302.2,1.9
19.66886,98.31588,335.3,0.42,0.61,50,302.5,4.9
18.88372,99.72781,335.3,0.39,0.36,50,303.6,2.9
18.9195,98.40859,335.3,0.42,0.38,50,303.9,11.9
17.27263,98.43866,335.3,0.43,0.38,50,306,3
19.03152,97.90211,335.3,0.44,0.38,20,306.8,3.9
17.59455,98.18149,335.4,0.39,0.59,50,295.8,2.7
15.26291,103.4071,335.4,0.41,0.37,50,298,3.8
15.19633,103.13648,335.4,0.4,0.37,50,298.2,2.1
14.07804,101.03417,335.4,0.39,0.36,20,298.9,5.3
17.40979,98.32848,335.4,0.44,0.38,20,302.5,3.4
15.67329,102.3595,335.4,0.39,0.36,50,303.5,3.4
18.09666,98.11108,335.4,0.44,0.38,50,304.1,3
17.26802,98.46978,335.5,0.6,0.53,50,292.9,5.9
16.02083,103.87704,335.5,0.41,0.6,50,293,2
15.03877,104.9744,335.5,0.47,0.4,50,296.5,2.7
17.76377,98.11911,335.5,0.44,0.39,20,298.3,5.3
18.15486,98.02744,335.5,0.44,0.39,20,306.4,7.4
17.8479,98.32187,335.5,0.43,0.38,50,308.4,3.6
15.48298,104.84336,335.6,0.47,0.4,50,278.4,4.3
16.02083,103.87704,335.6,0.41,0.6,50,293,2
17.58391,98.18142,335.6,0.63,0.54,50,295.1,4.8
16.7467,98.9192,335.6,0.42,0.61,50,296.8,2.7
16.7467,98.9192,335.6,0.42,0.61,50,296.8,2.8
15.53287,98.69927,335.6,0.4,0.6,50,298.2,7.4
15.3831,102.41718,335.6,0.39,0.36,50,301.3,1.6
19.72548,98.71503,335.6,0.45,0.63,50,302.6,3.9
19.72548,98.71503,335.6,0.45,0.63,50,302.6,4
14.62535,98.75349,335.6,0.39,0.59,50,303.8,1.7
17.7598,98.31714,335.6,0.43,0.38,20,303.8,3.5
17.3567,98.13962,335.6,0.45,0.39,20,306,6.6
19.16299,97.89481,335.6,0.39,0.59,20,306.1,2.6
19.53066,101.09832,335.6,0.39,0.36,20,306.7,4
17.13592,98.75691,335.6,0.42,0.38,20,307.2,3.6
18.12564,103.39592,335.7,0.43,0.38,50,293.1,2.7
15.9673,99.89659,335.7,0.48,0.65,50,293.6,8.4
15.9673,99.89659,335.7,0.48,0.65,50,293.6,9.4
18.46457,98.47643,335.7,0.42,0.61,50,297.2,4.9
16.2662,104.46081,335.7,0.46,0.39,50,300.8,2.6
17.40561,98.32495,335.7,0.44,0.38,50,302.3,3.7
15.69408,102.8765,335.7,0.4,0.37,50,303.1,2.8
14.24041,99.20058,335.7,0.43,0.38,20,303.3,4.4
17.119,104.723,335.7,1,1,84,304,21
14.70796,102.78403,335.7,0.39,0.36,50,305.1,2.7
14.88839,98.99422,335.7,0.44,0.38,50,305.4,10.7
19.555,101.076,335.7,1,1,85,306.4,22
18.60153,99.66328,335.7,0.39,0.36,50,306.7,2.6
15.26676,104.43204,335.8,0.45,0.39,50,292.6,6.6
17.94405,102.54458,335.8,0.4,0.37,50,299.1,1.5
16.16901,103.43536,335.8,0.42,0.37,50,303.4,4.7
16.10377,100.84462,335.8,0.39,0.36,50,305.1,4.3
17.27311,98.46305,335.8,0.43,0.38,20,308.7,3.4
18.45894,97.9336,335.8,0.38,0.59,50,310.2,7.6
14.80077,104.86984,335.9,0.46,0.39,50,283.8,5.1
16.38658,100.52505,335.9,0.66,0.73,50,292.5,10.9
16.38658,100.52505,335.9,0.66,0.73,50,292.5,11
15.03818,104.97005,335.9,0.47,0.4,50,297.5,2.1
18.69993,100.42847,335.9,0.38,0.36,50,302,2.1
14.64746,103.67506,335.9,0.41,0.37,50,302,4.4
17.10623,104.38526,335.9,0.46,0.39,50,303.9,4.1
19.04272,98.21541,335.9,0.43,0.38,20,304.7,6.2
18.48693,98.40659,335.9,0.42,0.38,20,305.6,3.4
18.98114,98.18534,336,0.41,0.6,50,297.2,21.3
18.98114,98.18534,336,0.41,0.6,50,297.2,21.4
17.64875,104.37406,336,0.47,0.4,50,300.4,2.5
15.09658,103.46775,336,0.41,0.37,50,301.6,2.5
18.16983,100.27433,336,0.39,0.36,50,302.1,2
19.28809,98.08882,336,0.43,0.38,50,302.4,3
15.502,103.659,336,1.1,1,81,303.9,18.5
19.2447,97.93562,336,0.39,0.59,20,306.1,2.5
17.65924,99.61443,336.1,0.4,0.37,50,296,9.5
17.63595,98.02849,336.1,0.45,0.39,20,300.4,3.3
16.30394,104.41616,336.1,0.46,0.39,50,302.3,2.5
18.35186,98.16233,336.1,0.43,0.38,50,305.3,6.5
17.78665,97.99646,336.1,0.45,0.39,20,306.2,4.1
17.63301,98.83202,336.1,0.42,0.37,20,308.7,23.3
15.76694,100.35844,336.2,0.51,0.66,50,297.3,5.1
18.9865,98.18243,336.2,0.4,0.6,50,298.1,12.8
14.58662,103.6647,336.2,0.41,0.37,50,299.7,2.1
19.00599,98.44259,336.2,0.42,0.38,20,300.3,4.2
19.04813,98.22671,336.2,0.43,0.38,50,302.1,2.5
15.8209,102.95594,336.2,0.4,0.37,50,304.1,4.4
16.47424,102.34313,336.2,0.39,0.36,50,305.1,3.4
14.88141,103.18519,336.3,0.4,0.37,50,297.3,4
15.76694,100.35844,336.3,0.51,0.66,50,297.3,5.2
15.5,103.669,336.3,1.1,1,81,303.1,19.7
19.67013,98.32846,336.3,0.42,0.61,50,303.5,3.8
18.8967,98.45466,336.3,0.42,0.61,50,304.2,8.9
17.237,100.189,336.3,1,1,84,306,16.6
15.89874,103.52679,336.4,0.43,0.62,50,294.4,8.8
16.22184,103.39429,336.4,0.43,0.62,50,295.1,4.9
16.33225,103.35501,336.4,0.42,0.37,50,298.4,2.8
14.93748,103.31027,336.4,0.41,0.37,50,300,6.1
18.46498,98.48051,336.4,0.42,0.61,50,300.3,6.5
18.46498,98.48051,336.4,0.42,0.61,50,300.3,6.6
14.55243,103.52677,336.4,0.41,0.37,50,300.6,3.2
15.05867,103.54347,336.4,0.41,0.37,50,302.7,6.2
19.04958,98.12717,336.4,0.43,0.38,50,303.5,9.3
15.67127,102.3228,336.4,0.39,0.36,50,303.7,3.4
14.12767,99.56125,336.4,0.42,0.38,20,308.2,4
18.39881,98.20822,336.4,0.43,0.38,20,308.2,4
17.46141,100.03965,336.5,0.51,0.66,50,291.4,5.1
15.15103,98.68603,336.5,0.4,0.44,50,291.6,1.9
16.22184,103.39429,336.5,0.43,0.62,50,295.1,4.8
17.73386,97.98526,336.5,0.45,0.39,20,301.1,4.9
20.02434,99.63216,336.5,0.39,0.36,50,301.7,3.1
17.9087,97.74586,336.5,0.46,0.39,20,304.5,6.5
18.70464,98.29812,336.5,0.43,0.38,50,308.7,3
17.71382,99.27129,336.5,0.4,0.37,20,309,2.4
17.271,98.462,336.5,1.1,1.1,83,309.9,28.6
16.31937,100.50794,336.6,0.66,0.73,50,293,8.7
14.97,104.88573,336.6,0.46,0.39,50,295.7,6.1
14.82815,105.26292,336.6,0.48,0.4,50,296.1,3.5
17.67376,104.25884,336.6,0.46,0.39,50,300.8,2.3
15.07835,103.36602,336.6,0.41,0.37,50,302.4,1
14.8189,102.68482,336.6,0.39,0.36,50,302.5,1.6
18.87561,98.39557,336.6,0.42,0.38,20,302.9,1.8
15.82668,103.34084,336.6,0.41,0.37,50,303.5,6.3
19.53394,98.49176,336.6,0.41,0.37,20,305.8,3.7
16.7016,98.80788,336.6,0.43,0.38,20,307.1,4.5
15.07603,104.22973,336.7,0.44,0.38,50,297.2,6
12.14206,99.88935,336.7,0.43,0.38,20,299.8,5.5
14.84908,103.22436,336.7,0.4,0.37,50,300.4,4.8
17.74029,97.98022,336.7,0.45,0.39,20,301.1,5.7
19.12566,98.20899,336.7,0.43,0.38,50,304.1,4.7
17.34966,98.14092,336.7,0.45,0.39,20,306.1,5.1
18.35229,97.6899,336.7,0.45,0.39,20,311.5,4.9
19.26639,101.08718,336.8,0.63,0.72,50,286.2,5.7
19.26639,101.08718,336.8,0.63,0.72,50,286.2,5.8
15.66566,104.10822,336.8,0.44,0.38,50,287.2,2.9
15.15632,98.66704,336.8,0.39,0.59,50,294.2,15.5
15.27774,100.35556,336.8,0.51,0.66,50,298.3,4.5
15.27774,100.35556,336.8,0.51,0.66,50,298.3,4.6
14.58644,103.66513,336.8,0.41,0.37,50,299.7,1.4
15.01964,103.51432,336.8,0.41,0.37,50,299.8,4.1
19.65307,98.35957,336.8,0.42,0.37,50,300.3,3.5
18.88325,98.29652,336.8,0.42,0.38,20,301.4,3.4
17.6307,98.10429,336.8,0.38,0.59,50,301.9,4.1
16.66337,103.54961,336.8,0.42,0.38,50,303.6,3.6
15.14524,103.44017,336.8,0.41,0.37,50,304,3.3
16.11168,103.55137,336.8,0.42,0.38,50,305.2,5.2
