latitude,longitude,brightness,scan,track,insert_time,satellite_date,confidence,bright_t31,frp,result
20.01202,100.19105,303.7,0.65,0.73,1:00:00,4/6/2020,nominal,289.3,5,NO
20.01246,100.18524,334.9,0.39,0.36,1:54:00,4/6/2020,nominal,296.8,3.4,NO
20.01248,100.18559,329.4,0.65,0.73,1:00:00,4/6/2020,nominal,290.9,5,NO
20.01297,100.17982,308.2,0.65,0.73,1:00:00,4/6/2020,nominal,289.6,8.5,NO
20.01297,100.17982,308.2,0.65,0.73,1:00:00,4/6/2020,nominal,289.6,8.6,NO
20.01302,100.18159,307.5,0.39,0.36,1:54:00,4/6/2020,nominal,294.3,3.4,NO
20.01377,100.18759,314.6,0.65,0.73,1:00:00,4/6/2020,nominal,290.2,3.2,NO
20.014,100.192,309.5,2.8,1.6,1:35:00,4/6/2020,77,292.8,34.8,NO
20.01421,100.18193,321.2,0.65,0.73,1:00:00,4/6/2020,nominal,289.9,3.2,NO
20.01426,100.12918,310.2,0.39,0.36,1:54:00,4/6/2020,nominal,295.6,6.4,NO
20.01482,100.1255,325,0.39,0.36,1:54:00,4/6/2020,nominal,295.9,10.9,NO
20.0152,100.18945,313.5,0.39,0.36,1:54:00,4/6/2020,nominal,294.5,2.9,NO
20.01528,100.1862,331.6,0.47,0.47,13:00:00,4/6/2020,nominal,302.7,4.3,NO
20.01576,100.1858,340.1,0.39,0.36,1:54:00,4/6/2020,nominal,298.1,3.4,NO
20.01608,100.19035,340,0.47,0.47,13:00:00,4/6/2020,nominal,301.7,4.3,NO
20.01609,100.13071,306.4,0.5,0.66,2:42:00,4/6/2020,nominal,292.4,4.5,NO
20.01609,100.13071,306.4,0.5,0.66,2:42:00,4/6/2020,nominal,292.4,4.6,NO
20.01632,100.18215,310.2,0.39,0.36,1:54:00,4/6/2020,nominal,295.1,3.4,NO
20.01706,100.12646,331.2,0.5,0.66,2:42:00,4/6/2020,nominal,293.3,8.6,NO
20.01706,100.12646,331.2,0.5,0.66,2:42:00,4/6/2020,nominal,293.3,8.7,NO
20.01741,100.12725,332.5,0.47,0.48,13:00:00,4/6/2020,low,302.6,2.8,NO
20.01758,100.12968,334.6,0.39,0.36,1:54:00,4/6/2020,nominal,298,6.4,NO
20.01772,100.12348,321.6,0.65,0.73,1:00:00,4/6/2020,nominal,290.1,4.8,NO
20.018,100.185,318.6,1,1,11:00:00,4/6/2020,59,302.6,6.3,NO
20.01814,100.12599,332.8,0.39,0.36,1:54:00,4/6/2020,nominal,302,10.9,NO
20.01863,100.12529,309.6,0.65,0.73,1:00:00,4/6/2020,nominal,290,4.1,NO
20.01863,100.12529,309.6,0.65,0.73,1:00:00,4/6/2020,nominal,290,4.2,NO
20.03302,99.57635,302.2,0.4,0.37,1:54:00,4/6/2020,nominal,288.8,1.1,NO
20.03359,99.57254,316.3,0.4,0.37,1:54:00,4/6/2020,nominal,296.1,3.4,NO
20.03868,100.47383,333.9,0.46,0.47,13:54:00,4/6/2020,nominal,304.3,4,NO
20.03922,100.4783,340.2,0.46,0.47,13:54:00,4/6/2020,nominal,305,4,NO
20.04392,99.57948,331.5,0.51,0.49,13:06:00,4/6/2020,low,302.6,3.7,NO
20.04863,99.58649,329.8,0.4,0.37,1:54:00,4/6/2020,nominal,290.3,2.8,NO
20.04895,99.65331,339.7,0.5,0.49,13:06:00,4/6/2020,nominal,306.4,5.3,NO
20.06987,99.78613,318.5,0.39,0.36,1:54:00,4/6/2020,nominal,295.4,2.5,NO
20.073,100.19427,367,0.44,0.46,13:54:00,4/6/2020,high,301.4,64.2,NO
20.073,100.19427,367,0.44,0.46,13:54:00,4/6/2020,high,301.4,65.6,NO
20.07345,100.18745,306.3,0.39,0.36,1:54:00,4/6/2020,nominal,294.4,1.6,NO
20.07349,100.19841,337.9,0.44,0.46,13:54:00,4/6/2020,nominal,301.3,90.7,NO
20.07349,100.19841,337.9,0.44,0.46,13:54:00,4/6/2020,nominal,301.3,91.5,NO
20.07378,99.78284,315.7,0.39,0.36,1:54:00,4/6/2020,nominal,293.5,2.2,NO
20.0745,100.19189,341.2,0.47,0.47,13:00:00,4/6/2020,nominal,304.2,7.8,NO
20.07525,100.18773,303.8,0.65,0.73,1:00:00,4/6/2020,nominal,289.9,0.6,NO
20.07533,100.19627,341.8,0.46,0.47,13:00:00,4/6/2020,nominal,303.5,7.8,NO
20.07619,100.1917,307.1,0.39,0.36,1:54:00,4/6/2020,nominal,293.6,1.9,NO
20.07676,100.18802,318.9,0.39,0.36,1:54:00,4/6/2020,nominal,295.7,1.6,NO
20.07778,100.19803,367,0.44,0.46,13:54:00,4/6/2020,high,335.3,90.7,NO
20.07778,100.19803,367,0.44,0.46,13:54:00,4/6/2020,high,335.3,91.5,NO
20.0795,100.19225,326.5,0.39,0.36,1:54:00,4/6/2020,nominal,297.3,6.2,NO
20.08006,100.18859,330.6,0.39,0.36,1:54:00,4/6/2020,nominal,296.5,2.6,NO
20.08204,100.18827,304.1,0.65,0.73,1:00:00,4/6/2020,nominal,289.7,1.6,NO
20.08204,100.18827,304.1,0.65,0.73,1:00:00,4/6/2020,nominal,289.7,1.7,NO
20.08263,100.18106,304.5,0.65,0.73,1:00:00,4/6/2020,nominal,289.8,3.1,NO
20.08308,100.18996,336.4,0.47,0.47,13:00:00,4/6/2020,nominal,302.3,8.8,NO
20.08336,100.18916,311.2,0.39,0.36,1:54:00,4/6/2020,nominal,295.9,2.6,NO
20.08385,100.17637,335,0.44,0.46,13:54:00,4/6/2020,nominal,301.8,4.5,NO
20.08393,100.18546,317.8,0.39,0.36,1:54:00,4/6/2020,nominal,296.3,2.6,NO
20.08506,100.17809,312.5,0.39,0.36,1:54:00,4/6/2020,nominal,294.3,2.6,NO
20.08531,100.18857,331.3,0.44,0.46,13:54:00,4/6/2020,nominal,298,5.3,NO
20.08538,100.19125,346.6,0.46,0.47,13:06:00,4/6/2020,nominal,301.8,5,NO
20.08566,100.17989,339.6,0.47,0.47,13:00:00,4/6/2020,nominal,303.2,7.2,NO
20.08629,99.78767,337.1,0.39,0.36,1:54:00,4/6/2020,nominal,296.9,4.7,NO
20.08669,99.78532,304.8,0.69,0.74,1:00:00,4/6/2020,nominal,290.6,1.8,NO
20.08723,100.18602,307.7,0.39,0.36,1:54:00,4/6/2020,nominal,295.5,1.9,NO
20.08773,99.68669,332.3,0.5,0.49,13:06:00,4/6/2020,nominal,299.5,5.3,NO
20.08789,100.1812,336.4,0.47,0.47,13:06:00,4/6/2020,nominal,302.9,6.5,NO
20.0891,100.18404,341.4,0.44,0.46,13:54:00,4/6/2020,nominal,300.7,6.1,NO
20.08958,100.18812,340.7,0.44,0.46,13:54:00,4/6/2020,nominal,301.2,5,NO
20.08967,99.65392,333.1,0.41,0.45,13:54:00,4/6/2020,nominal,299.6,2.5,NO
20.08967,99.65392,333.1,0.41,0.45,13:54:00,4/6/2020,nominal,299.6,2.6,NO
20.09111,100.1829,321.7,0.39,0.36,1:54:00,4/6/2020,nominal,295.6,3.6,NO
20.09118,99.6903,306.4,0.39,0.37,1:54:00,4/6/2020,nominal,293.3,0.8,NO
20.09175,99.68655,301.8,0.39,0.37,1:54:00,4/6/2020,nominal,290,0.8,NO
20.09197,99.68471,339,0.5,0.49,13:06:00,4/6/2020,nominal,300.3,5.3,NO
20.09217,100.1802,330.1,0.47,0.47,13:06:00,4/6/2020,low,302.6,2.7,NO
20.09287,100.17947,349.3,0.44,0.46,13:54:00,4/6/2020,nominal,303.2,6.1,NO
20.09321,100.21345,315.1,0.39,0.36,1:54:00,4/6/2020,nominal,295.4,1.8,NO
20.09337,100.18362,337.1,0.44,0.46,13:54:00,4/6/2020,nominal,301.9,6.1,NO
20.09351,99.69353,314,0.39,0.37,1:54:00,4/6/2020,nominal,295.2,2.4,NO
20.09377,100.20977,314.8,0.39,0.36,1:54:00,4/6/2020,nominal,294.6,1.8,NO
20.09407,99.68979,309.6,0.39,0.37,1:54:00,4/6/2020,nominal,293.6,0.8,NO
20.09441,100.18345,307.7,0.39,0.36,1:54:00,4/6/2020,nominal,294.3,1.6,NO
20.09463,99.68602,302.2,0.39,0.37,1:54:00,4/6/2020,nominal,289.3,0.8,NO
20.0957,99.79317,308.4,0.39,0.36,1:54:00,4/6/2020,nominal,294.2,1.9,NO
20.09622,99.68276,349.7,0.5,0.49,13:06:00,4/6/2020,nominal,303.6,6.1,NO
20.09721,99.68194,332.1,0.41,0.45,13:54:00,4/6/2020,low,302.1,3.7,NO
20.09789,99.80142,316.7,0.39,0.36,1:54:00,4/6/2020,nominal,296.4,1.8,NO
20.09797,99.68644,304.2,0.39,0.37,1:54:00,4/6/2020,nominal,291.5,0.8,NO
20.098,99.692,322,1,1,11:00:00,4/6/2020,61,304.6,8.8,NO
20.09903,99.79367,333.3,0.39,0.36,1:54:00,4/6/2020,nominal,297.6,3.5,NO
20.09918,99.68336,339.8,0.5,0.49,13:06:00,4/6/2020,nominal,302.9,7.4,NO
20.1,99.682,324.8,1,1,11:00:00,4/6/2020,69,305.5,12,NO
20.10076,99.69062,314.5,0.39,0.37,1:54:00,4/6/2020,nominal,293,1.8,NO
20.101,99.8,320.2,1,1,11:00:00,4/6/2020,35,302.4,8.5,NO
20.10118,99.82487,310.7,0.39,0.36,1:54:00,4/6/2020,nominal,295.6,1.7,NO
20.10122,99.80186,317.9,0.39,0.36,1:54:00,4/6/2020,nominal,295.9,1.8,NO
20.10133,99.68528,332.5,0.5,0.49,13:06:00,4/6/2020,low,303.6,6.1,NO
20.10142,99.68209,336.1,0.41,0.45,13:54:00,4/6/2020,nominal,304.1,3.9,NO
20.1018,99.79801,316.6,0.39,0.36,1:54:00,4/6/2020,nominal,296.3,3.5,NO
20.10237,99.79417,313.3,0.39,0.36,1:54:00,4/6/2020,nominal,295.2,3.5,NO
20.10451,99.82542,307.5,0.39,0.36,1:54:00,4/6/2020,nominal,295.9,1.7,NO
20.10507,99.82167,330.5,0.39,0.36,1:54:00,4/6/2020,nominal,296.8,4.6,NO
20.10618,99.85953,316.2,0.39,0.36,1:54:00,4/6/2020,nominal,293.4,2.4,NO
20.10921,99.81768,345.2,0.42,0.45,13:54:00,4/6/2020,nominal,300.5,5,NO
20.1095,99.86015,321,0.39,0.36,1:54:00,4/6/2020,nominal,295.1,2,NO
20.11174,99.8226,321.3,0.39,0.36,1:54:00,4/6/2020,nominal,295.7,2.9,NO
20.11282,99.86076,311.1,0.39,0.36,1:54:00,4/6/2020,nominal,296.1,2,NO
20.11347,99.81791,330.6,0.42,0.45,13:54:00,4/6/2020,nominal,295.1,5,NO
20.11374,99.82269,340.2,0.49,0.49,13:06:00,4/6/2020,nominal,298.4,8.2,NO
20.11452,99.82681,337.3,0.39,0.36,1:54:00,4/6/2020,nominal,297.9,4.5,NO
20.115,99.831,328.7,1,1,11:00:00,4/6/2020,78,302.3,17.8,NO
20.11508,99.82305,311.9,0.39,0.36,1:54:00,4/6/2020,nominal,295.4,1.9,NO
20.11615,99.83861,309.2,0.39,0.36,1:54:00,4/6/2020,nominal,295.2,1.9,NO
20.11836,99.8466,325.9,0.39,0.36,1:54:00,4/6/2020,nominal,295.9,3.2,NO
20.11868,99.8261,331.2,0.42,0.45,13:54:00,4/6/2020,nominal,294.3,2.9,NO
20.11868,99.8261,331.2,0.42,0.45,13:54:00,4/6/2020,nominal,294.3,3,NO
20.11893,99.84282,329.6,0.39,0.36,1:54:00,4/6/2020,nominal,296.8,3.2,NO
20.1217,99.84704,338.7,0.39,0.36,1:54:00,4/6/2020,nominal,297.4,3.2,NO
20.13268,99.55749,302.2,0.71,0.75,1:00:00,4/6/2020,nominal,289.5,1,NO
20.134,99.56123,303.5,0.46,0.64,2:42:00,4/6/2020,nominal,285.4,1.2,NO
20.13499,99.55685,301.7,0.46,0.63,2:42:00,4/6/2020,nominal,287.9,1.7,NO
20.13499,99.55685,301.7,0.46,0.63,2:42:00,4/6/2020,nominal,287.9,1.8,NO
20.13557,99.55889,307.1,0.46,0.64,2:42:00,4/6/2020,nominal,287.8,1.5,NO
20.13557,99.55889,307.1,0.46,0.64,2:42:00,4/6/2020,nominal,287.8,1.6,NO
20.14087,99.55782,304.6,0.46,0.63,2:42:00,4/6/2020,nominal,288.8,1.7,NO
20.14087,99.55782,304.6,0.46,0.63,2:42:00,4/6/2020,nominal,288.8,1.8,NO
20.16139,100.45787,342.3,0.46,0.47,13:54:00,4/6/2020,nominal,302.2,4.4,NO
20.16139,100.45788,342.3,0.46,0.47,13:54:00,4/6/2020,nominal,302.2,4.4,NO
20.16179,100.45514,340.4,0.46,0.47,13:54:00,4/6/2020,nominal,302,3.5,NO
20.16179,100.45514,340.4,0.46,0.47,13:54:00,4/6/2020,nominal,302,3.6,NO
20.19023,99.59833,341.1,0.4,0.45,13:54:00,4/6/2020,nominal,301.2,6.2,NO
20.193,99.605,325.1,1,1,11:00:00,4/6/2020,72,301.4,13.8,YES
20.19477,99.60143,335.1,0.41,0.45,13:54:00,4/6/2020,nominal,301.7,3.7,NO
20.19477,99.60143,335.1,0.41,0.45,13:54:00,4/6/2020,nominal,301.7,3.8,NO
20.195,99.596,326.7,1,1,11:00:00,4/6/2020,75,304.1,15.8,NO
20.19879,99.58918,303.3,0.71,0.75,1:00:00,4/6/2020,nominal,287.6,0.8,NO
20.19937,99.60494,342.1,0.41,0.45,13:54:00,4/6/2020,nominal,304.6,4.9,NO
20.20297,99.6002,336.7,0.41,0.45,13:54:00,4/6/2020,nominal,301,4.9,NO
20.20297,99.6002,336.8,0.41,0.45,13:54:00,4/6/2020,nominal,301,4.9,NO
20.20347,99.6043,344,0.41,0.45,13:54:00,4/6/2020,nominal,304.4,4.9,NO
20.20347,99.6043,344.1,0.41,0.45,13:54:00,4/6/2020,nominal,304.4,4.9,NO
20.20396,99.60835,340.3,0.41,0.45,13:54:00,4/6/2020,nominal,301,4.3,NO
20.20396,99.60835,340.4,0.41,0.45,13:54:00,4/6/2020,nominal,301,4.3,NO
20.204,99.597,318.5,1,1,11:00:00,4/6/2020,52,302.6,7.5,NO
20.21263,99.59313,306.7,0.71,0.75,1:00:00,4/6/2020,nominal,289.4,2.7,NO
20.21263,99.59313,306.7,0.71,0.75,1:00:00,4/6/2020,nominal,289.4,2.8,NO
20.21891,99.7634,304.1,0.39,0.36,1:54:00,4/6/2020,nominal,289.1,0.7,NO
20.21947,99.75963,305.3,0.39,0.36,1:54:00,4/6/2020,nominal,291.7,0.7,NO
20.35321,100.06811,318.1,0.39,0.36,1:54:00,4/6/2020,nominal,293.4,1.4,NO
20.35652,100.06869,306.6,0.39,0.36,1:54:00,4/6/2020,nominal,293.6,1.2,NO
20.35927,99.49937,335.2,0.4,0.44,13:54:00,4/6/2020,nominal,299.4,4.2,NO
20.35931,99.52693,341.6,0.4,0.44,13:54:00,4/6/2020,nominal,301.8,6.1,NO
20.36003,99.49931,332,0.4,0.44,13:54:00,4/6/2020,nominal,299.5,3.9,NO
20.36003,99.49931,332.1,0.4,0.44,13:54:00,4/6/2020,nominal,299.5,3.9,NO
19.18288,99.31504,303.2,0.44,0.46,1:30:00,4/7/2020,nominal,292.4,0.8,NO
19.18451,99.31686,304.6,0.46,0.47,2:24:00,4/7/2020,nominal,290.1,0.4,NO
19.18451,99.31686,304.6,0.46,0.47,2:24:00,4/7/2020,nominal,290.1,0.5,NO
19.18665,99.31972,306.3,0.44,0.46,1:30:00,4/7/2020,nominal,292.6,0.8,NO
19.18711,99.31594,303,0.44,0.46,1:30:00,4/7/2020,nominal,292.5,0.8,NO
19.18755,99.31701,314,0.44,0.46,1:30:00,4/7/2020,nominal,292.4,2,NO
19.19314,99.33437,330.1,0.38,0.36,13:36:00,4/7/2020,nominal,300.8,1.8,NO
19.19314,99.33437,330.1,0.38,0.36,13:36:00,4/7/2020,nominal,300.8,1.9,NO
19.24385,99.42707,341.8,0.39,0.36,13:36:00,4/7/2020,nominal,304.4,3.4,NO
19.24385,99.42707,341.8,0.39,0.36,13:36:00,4/7/2020,nominal,304.4,3.5,NO
19.24695,99.42643,304.4,0.44,0.46,1:30:00,4/7/2020,nominal,294.1,1.4,NO
19.27482,99.4106,305.1,0.47,0.47,2:24:00,4/7/2020,nominal,292.6,0.9,NO
19.2786,99.41008,337.9,0.39,0.36,13:36:00,4/7/2020,nominal,306.1,7.2,NO
19.414,99.478,306.5,1,1,22:35:00,4/7/2020,64,294.6,6.4,NO
19.43777,99.49963,354.2,0.39,0.36,13:36:00,4/7/2020,nominal,322,16.1,NO
19.43777,99.49963,354.2,0.39,0.36,13:36:00,4/7/2020,nominal,322,16.7,NO
19.43814,99.50172,333.3,0.54,0.68,12:42:00,4/7/2020,low,305.3,4.5,NO
19.44108,99.49908,350.2,0.39,0.36,13:36:00,4/7/2020,nominal,314.8,16.1,NO
19.44108,99.49908,350.2,0.39,0.36,13:36:00,4/7/2020,nominal,314.8,16.7,NO
19.44698,99.33743,302.6,0.44,0.46,1:30:00,4/7/2020,nominal,290.2,0.6,NO
19.47547,99.59768,333.2,0.39,0.36,13:36:00,4/7/2020,low,306.8,3.9,NO
19.47878,99.59711,336.1,0.39,0.36,13:36:00,4/7/2020,nominal,306.1,7.6,NO
19.48172,99.58306,306.1,0.47,0.48,2:24:00,4/7/2020,nominal,292.6,2.5,NO
19.48319,99.57006,304.1,0.43,0.46,1:30:00,4/7/2020,nominal,291.3,1.9,NO
19.48539,99.58739,304.7,0.43,0.46,1:30:00,4/7/2020,nominal,292.2,1.4,NO
19.48592,99.58295,321.1,0.43,0.46,1:30:00,4/7/2020,nominal,294.4,2.3,NO
19.48596,99.58456,324.9,0.47,0.48,2:24:00,4/7/2020,nominal,294.1,2.5,NO
19.486,99.589,308.3,1.1,1.1,2:15:00,4/7/2020,74,293.7,9,NO
19.48645,99.57848,315.4,0.43,0.46,1:30:00,4/7/2020,nominal,293.8,2.3,NO
19.48675,99.58052,320.7,0.47,0.48,2:24:00,4/7/2020,nominal,294,2.5,NO
19.48757,99.57632,307.7,0.47,0.48,2:24:00,4/7/2020,nominal,292.8,2.1,NO
19.48757,99.57632,307.7,0.47,0.48,2:24:00,4/7/2020,nominal,292.8,2.2,NO
19.48796,99.56594,309.6,0.43,0.46,1:30:00,4/7/2020,nominal,292.2,1.9,NO
19.488,99.579,303.7,1.1,1.1,2:15:00,4/7/2020,57,293.7,5.7,NO
19.48878,99.57298,340.8,0.39,0.36,13:36:00,4/7/2020,low,311.4,5.7,NO
19.49264,99.57612,347,0.39,0.36,13:36:00,4/7/2020,nominal,307.9,8.5,NO
19.49264,99.57612,347.1,0.39,0.36,13:36:00,4/7/2020,nominal,307.9,8.5,NO
19.54194,99.88133,308.1,0.41,0.45,1:30:00,4/7/2020,nominal,294.6,3,NO
19.54286,99.8757,313.3,0.49,0.49,2:24:00,4/7/2020,nominal,295.1,2.1,NO
19.54483,99.88099,317.2,0.41,0.45,1:30:00,4/7/2020,nominal,296,4.2,NO
19.54671,99.87694,307.9,0.41,0.45,1:30:00,4/7/2020,nominal,295.7,3,NO
19.54728,99.87673,309.9,0.49,0.49,2:24:00,4/7/2020,nominal,295.2,2.1,NO
19.57193,99.64603,314.2,0.43,0.46,1:30:00,4/7/2020,nominal,296.2,3.5,NO
19.57273,99.64911,310.1,0.43,0.46,1:30:00,4/7/2020,nominal,296,2,NO
19.57316,99.64548,318.4,0.43,0.46,1:30:00,4/7/2020,nominal,297.1,2,NO
19.57542,99.31777,330.4,0.55,0.68,12:42:00,4/7/2020,nominal,293.6,6.6,NO
19.5761,99.31794,343.9,0.38,0.36,13:36:00,4/7/2020,nominal,307.6,5.9,NO
19.5761,99.31794,344,0.38,0.36,13:36:00,4/7/2020,nominal,307.6,5.9,NO
19.5776,99.31951,309.1,0.46,0.47,2:24:00,4/7/2020,nominal,290.6,1.1,NO
19.57801,99.32122,306.4,0.45,0.47,1:30:00,4/7/2020,nominal,292,1.1,NO
19.57852,99.31712,312.6,0.45,0.47,1:30:00,4/7/2020,nominal,292.1,1.5,NO
19.58274,99.3181,311.2,0.45,0.47,1:30:00,4/7/2020,nominal,291.9,1.6,NO
19.58285,99.31535,308.4,0.46,0.47,2:24:00,4/7/2020,nominal,290.9,1.1,NO
19.58322,99.31423,312.9,0.45,0.47,1:30:00,4/7/2020,nominal,292.5,1.6,NO
19.58554,99.56507,303.6,0.47,0.48,2:24:00,4/7/2020,nominal,292.5,1.1,NO
19.58597,99.56889,307.5,0.43,0.46,1:30:00,4/7/2020,nominal,293.6,1.3,NO
19.58668,99.56802,308.4,0.43,0.46,1:30:00,4/7/2020,nominal,293.8,1.7,NO
19.5879,99.31155,308.4,0.45,0.47,1:30:00,4/7/2020,nominal,292.1,1,NO
19.58835,99.30791,305.9,0.45,0.47,1:30:00,4/7/2020,nominal,292.3,1,NO
19.58954,99.56755,344.8,0.39,0.36,13:36:00,4/7/2020,nominal,308.2,4.4,NO
19.58954,99.56755,344.9,0.39,0.36,13:36:00,4/7/2020,nominal,308.2,4.4,NO
19.60101,99.34603,305,0.45,0.47,1:30:00,4/7/2020,nominal,292.2,1.6,NO
19.60218,99.61686,312.8,0.43,0.46,1:30:00,4/7/2020,nominal,293.6,2,NO
19.60487,99.6299,310.7,0.43,0.46,1:30:00,4/7/2020,nominal,294.5,1.5,NO
19.60488,99.34986,306.4,0.45,0.47,1:30:00,4/7/2020,nominal,293,2.2,NO
19.60533,99.34618,312.6,0.45,0.47,1:30:00,4/7/2020,nominal,293.1,1.9,NO
19.60793,99.35249,305.5,0.45,0.47,1:30:00,4/7/2020,nominal,293.7,1.7,NO
19.60904,99.63068,310.5,0.43,0.46,1:30:00,4/7/2020,nominal,295.7,1.5,NO
19.6092,99.62984,306.2,0.48,0.48,2:24:00,4/7/2020,nominal,294.4,2.4,NO
19.60953,99.62666,307.1,0.43,0.46,1:30:00,4/7/2020,nominal,294.7,1.5,NO
19.61,99.368,305.9,1,1,22:35:00,4/7/2020,52,295.3,4.6,NO
19.61204,99.29236,305.2,0.45,0.47,1:30:00,4/7/2020,nominal,292.8,1.2,NO
19.61252,99.2885,306.7,0.45,0.47,1:30:00,4/7/2020,nominal,292.9,2.1,NO
19.61308,99.2875,326.3,0.45,0.47,2:24:00,4/7/2020,nominal,290,1.8,NO
19.61308,99.2875,326.3,0.45,0.47,2:24:00,4/7/2020,nominal,290,1.9,NO
19.61481,99.62347,331.4,0.39,0.36,13:36:00,4/7/2020,low,305.2,3.1,NO
19.61644,99.29204,304.1,0.45,0.47,1:30:00,4/7/2020,nominal,293.3,1.2,NO
19.6171,99.28962,305.3,0.45,0.47,2:24:00,4/7/2020,nominal,290.8,1.8,NO
19.6171,99.28962,305.3,0.45,0.47,2:24:00,4/7/2020,nominal,290.8,1.9,NO
19.618,99.357,307.6,1,1,22:35:00,4/7/2020,55,296.2,5.9,NO
19.61957,99.29066,306.9,0.45,0.47,1:30:00,4/7/2020,nominal,294,2.3,NO
19.62119,99.29144,305.7,0.45,0.47,2:24:00,4/7/2020,nominal,291.7,0.9,NO
19.62296,99.29147,333.3,0.38,0.36,13:36:00,4/7/2020,nominal,298.8,2.5,NO
19.62343,99.29483,309.5,0.45,0.47,1:30:00,4/7/2020,nominal,294.4,1.2,NO
19.62461,99.30244,333,0.38,0.36,13:36:00,4/7/2020,nominal,301.5,2.6,NO
19.62465,99.2961,306.1,0.45,0.47,1:30:00,4/7/2020,nominal,294.5,2.2,NO
19.62534,99.29294,304.9,0.45,0.47,2:24:00,4/7/2020,nominal,291.8,0.9,NO
19.62627,99.29093,332.6,0.38,0.36,13:36:00,4/7/2020,nominal,300.6,2.5,NO
19.62627,99.29093,332.7,0.38,0.36,13:36:00,4/7/2020,nominal,300.6,2.5,NO
19.62673,99.3037,312.8,0.45,0.47,1:30:00,4/7/2020,nominal,294.1,1.4,NO
19.62682,99.2946,330.8,0.38,0.36,13:36:00,4/7/2020,nominal,301.1,2.5,NO
19.62725,99.29929,304.9,0.45,0.47,1:30:00,4/7/2020,nominal,293.5,1.4,NO
19.62737,99.29826,332,0.38,0.36,13:36:00,4/7/2020,nominal,301,2.6,NO
19.62788,99.3027,318.5,0.45,0.47,2:24:00,4/7/2020,nominal,293.9,1.9,NO
19.62868,99.29859,308.8,0.45,0.47,2:24:00,4/7/2020,nominal,292.3,1.9,NO
19.63004,99.31245,304.9,0.45,0.47,1:30:00,4/7/2020,nominal,293.1,1.5,NO
19.63107,99.30387,305.8,0.45,0.47,1:30:00,4/7/2020,nominal,294,1.3,NO
19.638,99.809,310.4,1,1,22:35:00,4/7/2020,71,297.9,8,YES
19.639,99.819,307.8,1,1,22:35:00,4/7/2020,53,296,6.1,YES
19.64008,99.33767,308.6,0.45,0.47,1:30:00,4/7/2020,nominal,292.3,0.9,NO
19.64055,99.33372,306.5,0.45,0.47,1:30:00,4/7/2020,nominal,292.3,0.9,NO
19.64378,99.33541,309.1,0.45,0.47,2:24:00,4/7/2020,nominal,293.1,1.7,NO
19.64483,99.33422,322.5,0.45,0.47,1:30:00,4/7/2020,nominal,293.5,2.9,NO
19.64678,99.31799,303.3,0.45,0.47,1:30:00,4/7/2020,nominal,291.8,0.7,NO
19.66086,99.34556,304.5,0.45,0.47,1:30:00,4/7/2020,nominal,292.4,6.7,NO
19.66364,99.34795,341.9,0.46,0.47,2:24:00,4/7/2020,nominal,292.2,3.9,NO
19.66457,99.35082,333.6,0.45,0.47,1:30:00,4/7/2020,nominal,296.3,6.7,NO
19.665,99.347,306.2,1.1,1,2:15:00,4/7/2020,67,291.8,7.3,NO
19.66511,99.34634,338.5,0.45,0.47,1:30:00,4/7/2020,nominal,292.9,6.7,NO
19.66795,99.34869,312.2,0.46,0.47,2:24:00,4/7/2020,nominal,291.9,3.9,NO
19.66987,99.34294,304.6,0.45,0.47,1:30:00,4/7/2020,nominal,292.4,1,NO
19.67,99.355,308.1,1.1,1,2:15:00,4/7/2020,74,292.6,7.9,NO
19.67036,99.33894,305,0.45,0.47,1:30:00,4/7/2020,nominal,293.6,1,NO
19.67426,99.61996,309,0.47,0.48,2:24:00,4/7/2020,nominal,295.1,3.4,NO
19.67426,99.61996,309,0.47,0.48,2:24:00,4/7/2020,nominal,295.1,3.5,NO
19.67479,99.33621,304.5,0.45,0.47,2:24:00,4/7/2020,nominal,293.3,1.1,NO
19.67479,99.33621,304.5,0.45,0.47,2:24:00,4/7/2020,nominal,293.3,1.2,NO
19.76818,99.47379,336.4,0.39,0.36,13:36:00,4/7/2020,nominal,305.8,5.4,NO
19.76922,99.37318,315,0.45,0.47,1:30:00,4/7/2020,nominal,293.5,1.1,NO
19.76967,99.36943,303.1,0.45,0.47,1:30:00,4/7/2020,nominal,290.9,1.1,NO
19.77123,99.46902,314.3,0.46,0.47,2:24:00,4/7/2020,nominal,294.6,1.5,NO
19.77181,100.41111,327.1,0.53,0.5,2:24:00,4/7/2020,nominal,291.7,4.7,NO
19.77181,100.41111,327.1,0.53,0.5,2:24:00,4/7/2020,nominal,291.7,4.8,NO
19.7719,99.37234,307.8,0.46,0.47,2:24:00,4/7/2020,nominal,292.9,0.8,NO
19.7719,99.37234,307.8,0.46,0.47,2:24:00,4/7/2020,nominal,292.9,0.9,NO
19.77241,100.41148,324.2,0.39,0.44,1:30:00,4/7/2020,nominal,293.7,2.1,NO
19.77268,100.40677,303.5,0.53,0.5,2:24:00,4/7/2020,nominal,290.1,1.9,NO
19.77293,100.40739,312.7,0.39,0.44,1:30:00,4/7/2020,nominal,292.8,2.1,NO
19.77349,100.40302,308.5,0.39,0.44,1:30:00,4/7/2020,nominal,292.7,0.9,NO
19.774,99.47582,332.8,0.44,0.46,1:30:00,4/7/2020,nominal,295.9,4.6,NO
19.77435,100.41114,336,0.4,0.37,13:36:00,4/7/2020,nominal,301.9,2.9,NO
